X Y
0.243254 -0.480818
-0.164164 0.447863
-0.356430 0.316113
0.960673 -0.532562
-0.217009 0.399249
-0.182977 -0.968204
-0.486861 0.001070
-0.998201 0.285770
-0.258566 -0.348945
1.001401 -0.083753
0.899496 0.399639
-0.029120 -1.011456
-0.510889 -0.033808
-0.236222 1.014309
-0.025134 0.500611
-0.177920 0.445065
0.458141 -0.109140
-0.764946 -0.621198
0.486058 -0.860182
0.727380 -0.663891
-0.896435 0.431432
0.353965 0.906513
0.494337 -0.865661
-0.677504 -0.798777
0.981943 0.348849
-0.417313 0.230326
-0.534694 0.085594
-1.036211 0.138269
0.470304 0.116420
-0.758203 -0.634538
0.298848 0.459691
0.866894 -0.494182
-0.887719 -0.376569
-0.462029 -0.263352
0.098598 0.485244
-0.420278 -0.214920
0.946167 0.515926
-0.341843 0.925878
-0.867367 0.397898
0.402215 0.293868
-0.512864 -0.231789
0.547200 -0.109036
0.906324 0.490822
-0.109815 0.497706
-0.088632 -1.021199
-0.290762 -0.932944
-0.394197 0.256479
-0.287780 0.253140
-1.011401 -0.038588
0.360575 0.294392
-0.297505 -0.231839
0.864790 0.276511
-0.660445 0.812650
-0.193294 0.544461
0.406888 -0.296968
0.605198 0.862784
0.216620 -0.431742
-0.519715 0.175320
-0.836740 -0.527318
0.544606 0.854625
-0.075076 1.107216
-0.355730 0.390136
0.178468 -0.516520
-0.414952 0.230035
-0.400819 0.301432
0.047976 -0.430378
0.045276 -0.968817
0.173568 -0.500156
0.412780 0.205282
-0.179633 -0.530022
-0.492470 -0.942870
-0.842717 0.046667
0.253652 -0.423416
-0.175362 -0.491158
-0.251316 -0.452699
0.347521 -0.337458
-0.428995 -0.840094
0.455201 0.287714
0.226316 -0.935593
0.834339 0.359791
-0.051508 -0.432374
-0.151291 -0.915885
0.746569 0.736690
0.254548 0.416879
-0.446322 -0.292015
-0.145351 -0.490869
0.896341 0.382621
-0.299118 0.359764
0.783893 0.606463
-0.605867 -0.777543
0.104327 -0.497191
1.010678 -0.084427
0.134126 -0.483766
-0.432429 0.846934
0.814122 -0.561370
0.953933 -0.213570
0.220573 -0.982055
0.012950 0.994213
0.211678 0.947325
0.183041 -0.410490
-0.841034 0.397786
0.974489 0.088833
-0.183430 -0.928581
0.306613 -0.350987
-0.622288 -0.834056
0.019717 -1.008886
-0.476608 -0.078728
-0.979637 -0.093796
0.218740 0.481157
-0.352026 -0.354291
0.317821 -0.236924
0.419291 0.326369
-0.549357 0.053576
0.508234 -0.296205
0.725601 -0.751717
-0.088771 -0.456016
1.046336 0.000276
-0.215564 0.455457
-0.508651 0.056324
0.510434 -0.888738
0.117664 0.525736
-0.380721 0.227415
0.478517 -0.122766
-0.424344 0.233289
0.454687 -0.876208
-0.441405 0.146215
0.163840 0.382482
0.569654 0.085293
-0.986534 -0.478661
-0.387836 -0.916126
-0.127072 0.426384
-0.199391 -0.526146
-1.035742 -0.196234
-0.051233 -0.465139
-0.428369 -0.047364
-0.476371 -0.138416
0.426817 0.215754
0.495331 0.191533
0.415164 -0.263429
0.838259 -0.494880
0.750893 -0.689373
-0.495794 -0.109527
0.234781 0.427291
0.155417 -0.399608
0.566996 -0.760463
-0.507943 0.806253
1.000322 -0.297023
0.835510 -0.638754
0.437386 0.350652
-0.776158 -0.490757
0.347571 0.509521
-0.477439 0.861656
-0.971329 -0.370001
-0.400733 -0.190103
-0.545942 0.905461
-0.433641 0.166344
0.073579 -0.504871
-0.603776 -0.867520
0.208232 -0.473395
-0.877820 -0.402422
-0.417911 -0.364646
0.417578 -0.186013
-0.295229 0.385251
0.048779 -0.436437
-0.379831 -0.251605
-0.049125 -0.601650
-0.421046 -0.131185
-0.037624 0.385958
-0.301450 -0.845250
-0.322129 0.373384
-0.017798 -0.996371
0.602488 -0.794054
0.695779 -0.742608
-0.410989 0.360557
-0.079627 0.584187
0.479044 -0.180925
-0.985729 -0.388357
-0.019055 0.964549
-0.399048 0.911348
-0.007990 -0.410155
0.064184 -0.515430
0.448937 -0.223400
-0.490115 0.138612
0.243716 0.462987
0.859155 0.444468
0.202435 -0.499262
0.008052 -0.515216
0.656704 -0.730802
0.409827 0.298936
-0.046320 0.441092
0.446148 0.022525
0.133035 -0.973219
0.747157 0.652588
-0.767683 -0.669115
-0.427130 -0.249255
-0.447851 0.161126
0.902155 0.358619
-0.262299 -0.378197
-0.382379 0.753528
0.470632 -0.157226
-0.734169 0.627161
0.923239 -0.476153
0.870001 -0.471650
-0.651064 0.704730
0.020101 0.434650
-0.070438 -0.978500
-0.984267 -0.157078
-0.673376 0.755563
-0.413699 0.159980
-0.526451 -0.756120
0.577600 -0.067938
-0.541985 -0.013614
0.648841 -0.753135
-0.707874 0.714192
-0.399472 0.375041
0.303638 0.409792
-0.988832 -0.119125
-0.662159 0.764752
-0.974710 -0.334435
-0.059847 -0.547556
-0.926454 0.237144
-0.714904 -0.642235
-1.061997 0.144262
0.499472 -0.093872
0.436698 0.456442
-0.145575 -1.015787
-0.833639 0.415878
-0.538611 -0.130033
-0.047882 0.988187
0.547303 0.059564
-0.152244 0.482598
0.883323 0.551497
-0.525826 -0.899296
0.940643 0.079329
0.159549 0.471706
-0.431122 -0.869813
-0.420376 -0.284674
0.964114 -0.316045
0.090721 -0.510467
0.846677 0.421471
-0.323696 0.388932
0.360118 -0.342293
-0.906269 -0.332858
-0.172270 -1.003398
-0.112386 1.012097
-0.896784 0.373224
-0.590284 -0.778550
0.344965 0.363182
-0.159235 -0.389218
-0.310178 -0.937732
0.463532 -0.206673
-1.018857 -0.336616
0.408806 -0.958345
-0.310498 0.345931
0.280534 -0.966998
-0.091346 -1.035662
0.446762 0.183808
-0.680360 -0.779284
-0.360954 -0.363679
0.447993 0.825974
1.035206 0.125413
-0.504644 0.190076
0.272663 -0.291740
-0.679006 -0.716972
-0.007885 -1.023776
-0.264651 0.328191
0.477003 0.287399
-0.301861 -0.394858
0.702429 0.728898
0.822623 0.486387
-0.551961 -0.016652
-0.054259 0.506987
-0.987546 -0.179947
0.175134 0.892756
-0.330313 0.372251
0.174161 -0.529993
-0.996708 0.234108
-0.006552 1.115930
-0.481870 -0.177124
-1.037933 0.089382
0.649831 0.885337
0.744833 -0.413087
-0.488744 0.812116
-0.136410 0.569903
-0.902982 0.431387
-0.090668 0.423669
-1.032578 -0.110512
-1.066994 0.210198
-0.633369 0.805055
-0.945786 0.142619
-0.471333 -0.166392
-0.439499 0.337179
0.293864 -0.372854
0.933753 -0.247618
0.438968 -0.344030
1.025843 0.083377
0.848692 0.409470
0.385671 -0.312714
-0.353101 -0.505543
0.500672 0.207075
-0.992601 0.094303
0.481475 0.167595
0.536283 -0.134784
0.196846 -0.467952
0.935402 -0.133775
0.750427 -0.669785
0.699906 0.707980
-0.369993 -0.414249
0.024423 -0.480681
-0.040300 1.005000
0.082553 1.020216
0.082123 -0.496301
0.453136 -0.225144
0.921309 -0.304055
0.413877 0.208432
-0.201807 -0.975618
0.994212 -0.090429
0.794808 0.610930
-0.481421 0.123685
-0.916295 -0.248705
-0.720330 0.821486
0.218266 -0.962246
-0.880411 -0.105727
0.061270 -0.464201
0.459177 0.925891
-0.653836 0.805294
0.467594 0.137074
-0.276385 -0.395558
0.734202 0.722302
0.375361 0.189260
0.193504 -0.353737
-0.104672 0.429293
-0.532233 -0.278900
0.522314 0.003217
-0.753675 0.663684
-0.637161 0.801987
0.473039 -0.128132
0.892201 -0.510702
-0.220471 -0.451811
0.520514 -0.090235
-0.802982 -0.344827
0.083527 0.467431
-0.958861 0.135801
0.359597 -0.898957
-0.478897 0.969480
0.083039 -0.494771
0.971487 -0.324155
-0.152730 -0.554838
-0.111315 0.523428
-0.429918 0.334627
0.426713 0.199641
-0.945873 -0.015962
-0.618717 -0.577649
0.665114 0.811857
-0.370519 -0.430923
-0.176774 -0.462536
0.795572 -0.468388
-0.456108 -0.196354
-0.468823 -0.927027
0.698177 -0.717687
-0.483736 0.062662
-0.075897 -0.515180
0.250325 0.378778
0.074739 0.568741
-0.970513 0.072880
0.511300 -0.015676
-1.014409 -0.123089
-0.179697 1.044341
0.886630 0.497947
-0.323735 -0.465294
0.386387 0.369443
-0.670069 0.730704
-0.055726 -0.484028
0.496090 0.073803
-0.461010 -0.114447
-0.385740 0.377162
0.462717 0.211399
-0.217345 -0.912625
-0.722023 -0.762705
-0.465836 -0.210400
-0.155215 -0.449592
0.183616 -0.372897
-0.336088 -0.479256
0.043281 1.047885
0.485354 0.051776
1.014635 -0.009731
0.011073 -0.550879
-0.916356 0.510771
-0.221729 1.033860
-0.083329 0.511366
0.173632 -0.380025
-0.083335 0.510564
-0.255195 0.507867
-0.257340 -0.992995
-0.534572 0.904511
0.959089 0.332995
0.710885 -0.668363
-0.457090 -0.119187
-0.371356 0.843448
0.176817 0.509167
-0.125945 0.481280
-0.210094 0.479303
0.025689 -0.471464
-0.138035 0.420077
-0.555670 0.801908
0.682827 0.730237
0.940400 0.164225
0.422610 -0.140270
0.258934 0.403768
0.392850 0.308711
-0.353735 0.337216
0.241158 0.403967
0.486632 -0.203836
-0.040170 -0.976753
-0.277386 0.329737
-0.451354 -0.186307
-0.334577 -0.985400
0.542603 -0.892565
-0.567149 -0.784833
0.428929 -0.248270
-0.296177 0.442089
0.976838 -0.136481
0.493476 0.085780
0.468365 -0.081299
-0.530080 0.075962
-0.920270 0.015242
0.010270 0.422162
-0.299807 0.859005
-0.974349 -0.338235
-0.139248 0.940724
0.721951 0.578520
-0.064088 1.036968
-0.579669 -0.800171
0.428870 0.165491
0.354812 1.071620
0.400755 0.106264
-0.898130 0.482274
-0.304259 -0.369392
0.220212 0.323096
-0.781949 -0.623955
0.367734 0.876235
-0.253624 -0.411581
-0.357577 -0.178154
-0.372693 -0.198908
-0.406149 0.355235
-0.153364 -0.539393
1.017186 -0.062682
0.344752 -1.036994
0.308680 0.384987
-0.089193 -0.509445
0.768380 0.636211
0.291620 1.075851
-0.513505 0.148544
-0.495245 -0.205787
-0.358480 -0.354498
0.446033 0.929607
-0.463365 0.176340
0.525789 0.047947
-0.957993 -0.154614
0.349895 0.850708
-0.083150 0.468088
-0.902392 -0.379334
-0.284484 0.252711
0.008046 0.491875
-1.069040 -0.235484
0.541315 0.070689
0.401161 -0.320203
0.245583 0.542472
0.041052 0.518707
-0.899949 0.165900
0.674320 0.786183
0.495284 -0.815471
0.127167 -0.951990
1.006253 0.305377
-0.660674 -0.778331
0.331870 0.928536
0.306922 -0.485999
0.280189 0.943400
-0.055382 -1.077626
0.241309 0.475105
0.094016 0.573092
-0.394661 -0.896598
-0.427261 0.169856
-0.275674 -0.471098
-0.402323 0.915196
-0.279216 0.462328
-0.413871 0.920625
0.048175 -0.470363
-0.562606 -0.035914
-0.320784 0.453396
0.731346 -0.770326
0.265057 -1.069975
0.099509 0.501058
-0.501528 -0.195086
0.809791 0.513727
0.335598 -0.427183
0.053389 0.953207
-0.319600 0.920113
0.001808 0.911417
-0.369341 -0.383086
-0.119685 0.474282
-0.187143 0.474779
-0.325911 -1.025640
0.865542 -0.618799
0.090815 0.419351
-0.369454 0.294803
-0.482744 0.221822
0.445478 0.125008
-0.966671 -0.026235
-0.173210 -0.453061
0.302727 -0.503564
-0.970381 0.344969
0.318373 0.398460
-0.557221 0.844919
0.983052 -0.000581
-0.551473 0.912465
0.515336 0.054156
0.928301 0.361197
0.496398 -0.063496
-0.077390 -1.016462
0.525593 0.879311
0.581996 0.123192
0.627640 -0.678406
-0.345232 0.331676
0.899028 -0.373113
0.702078 0.673463
-0.521317 0.060243
-0.601738 -0.803358
0.398823 -0.085422
0.032989 0.474670
0.800714 -0.591061
0.986086 0.165684
-0.388703 0.894500
1.032332 0.449815
0.192942 0.867326
-0.771062 -0.519478
1.005554 -0.117033
0.461506 0.288624
-0.154530 -0.544829
-0.486015 0.118645
0.376450 0.309615
-0.806289 0.630394
-0.319940 0.411189
0.051525 1.040204
0.950788 -0.421353
0.701025 -0.743509
0.112522 -0.535038
-0.759595 0.698365
0.491356 -0.121127
-0.127813 -0.417265
0.514028 0.048678
-0.035365 -0.488239
-0.305626 -0.487870
-0.051946 0.474658
0.744777 -0.663359
0.299279 -0.377281
0.550034 0.198919
-0.166453 0.913321
-1.021316 0.299421
-0.827893 0.606640
-0.187675 0.969991
0.449252 -0.085263
-0.767316 0.634944
-1.024035 -0.060637
0.168887 0.941176
-0.897486 -0.361963
-0.332873 0.966020
0.392346 -0.897803
1.044408 0.227324
-0.367036 -0.838350
-0.504571 0.032648
0.780275 0.532232
0.679892 0.708961
-0.439129 -0.124304
-0.956624 -0.122037
0.354346 0.379391
1.030654 -0.035462
-1.006929 0.022802
-0.518946 0.771745
-0.219357 -0.371995
-0.194638 0.431672
-0.805356 0.600714
0.050899 -0.462852
0.432222 -0.317450
-0.988473 -0.345247
0.461139 -0.209826
0.061760 0.481055
0.984321 0.331883
-0.192602 0.996800
-0.221280 -0.940994
0.219954 -0.490378
-0.604191 -0.877882
0.238072 -0.935167
0.700646 0.642798
-0.448660 -0.875638
-0.679051 0.704965
-0.323195 -0.334981
0.290347 0.329250
0.802618 0.552108
0.035006 -0.933954
0.094873 1.014236
-0.461481 0.032805
0.374549 -0.395426
-0.497669 -0.866975
0.564980 0.771422
-0.755256 0.591953
0.853036 0.620307
0.881031 0.368812
-0.519580 0.063204
0.516245 0.100368
0.450105 0.087523
-0.208434 -0.373102
-0.311449 0.278894
0.403683 -0.356229
-0.973684 0.398929
0.201784 -1.004757
0.558343 -0.740753
0.034402 -0.950940
0.245965 0.440794
0.355503 -0.430036
0.553435 -0.246366
-0.991333 -0.317265
0.642115 -0.854216
0.550148 0.024761
0.451398 -0.191057
-0.208500 -0.514551
-0.722274 0.709757
0.089467 -0.505752
0.320688 0.183011
0.496722 -0.891702
-0.372067 -0.909623
0.241996 1.051972
-0.958143 0.275267
0.370231 -0.298906
-0.597011 -0.848203
0.931080 0.414752
1.010477 -0.086310
0.487209 0.864507
0.555038 0.054017
-0.704031 -0.667664
-0.154694 -0.474038
0.133300 0.494701
0.090005 -0.476426
-0.019342 0.399014
-0.869800 -0.489999
0.035840 1.031111
0.018195 -0.985033
-0.299542 -0.310752
-0.899981 -0.395739
-0.899360 0.402692
0.585884 -0.779693
0.809335 -0.638818
-0.974411 0.258079
-0.721276 -0.608132
-0.184171 0.384248
1.066470 0.177712
0.132497 0.506993
-0.457500 0.056175
-0.470025 0.082220
0.435519 -0.092114
0.301192 -0.468054
-0.378981 0.312109
0.363742 -0.411328
-1.008506 0.203303
-0.738627 -0.745201
-0.899889 0.537853
0.451594 0.087341
0.028924 -0.527891
-0.835159 -0.554372
0.134479 0.926280
0.948206 -0.445523
0.474911 -0.056195
0.511050 0.918605
0.460029 0.299129
-0.178995 -0.395847
-0.413853 -0.332490
0.429056 0.315831
0.744840 0.635992
0.009672 0.490753
-0.370538 -0.237352
-1.003524 0.295700
-0.929624 -0.184736
-0.314313 -0.366878
-1.014434 -0.121328
-0.989514 -0.080057
0.225726 0.533268
-0.028389 -0.531210
0.596054 0.875477
-0.231779 -0.522481
-0.481723 -0.038715
-0.252789 1.029409
-0.097026 -0.428761
0.944188 0.195783
-0.312067 -0.290475
0.533306 0.040163
-1.064723 -0.110085
-0.540323 0.805300
-0.453397 0.841064
-0.522874 0.117572
0.909542 0.319463
0.233413 -0.948346
0.735792 -0.565654
-0.426096 -0.860008
0.306204 -0.376464
0.513797 -0.080315
-0.567029 0.050771
-0.357161 0.433139
-0.367562 -0.336762
0.612312 0.832645
-0.332439 0.381784
-0.954311 -0.024405
0.216949 0.519744
0.488314 -0.871016
-0.245132 0.410721
0.351714 -0.924785
-0.031865 -0.433848
-0.365679 0.446656
0.478104 -0.866874
0.455618 0.247756
0.169163 0.419925
0.840899 -0.674092
0.221998 -1.013374
-0.392459 0.340925
1.028387 -0.204017
0.131400 0.948342
0.939001 -0.675875
-0.460551 0.884335
0.876336 -0.446613
-0.419194 0.009156
-0.369248 0.247624
-0.305214 -0.466132
0.266818 0.474927
0.953633 -0.318703
0.482722 -0.107249
-0.904048 0.507719
0.439848 0.907631
0.084049 -0.529169
0.237457 0.995416
-0.173878 -0.395430
0.450156 -0.958853
0.336825 0.991952
0.460242 0.869154
-0.333714 0.428898
0.366839 0.321966
0.391169 0.104227
0.447770 -1.028608
0.540066 -0.119012
-0.243343 -0.398468
-0.917746 -0.338820
0.721882 0.753841
1.001621 -0.088740
-0.984483 0.264624
-0.360019 -0.382035
0.405406 0.317800
0.406108 0.319288
0.473152 0.028579
-0.074484 0.556967
0.010953 -0.566084
0.393257 -0.414675
0.407159 -0.223823
-0.417633 0.189307
0.678347 -0.728900
0.577653 0.773425
0.466233 0.230573
-0.163636 0.487134
0.370502 -0.277420
-0.740525 -0.636081
-0.433690 0.296692
0.202976 -0.938022
-0.415849 0.220315
-0.449295 0.203081
-0.495797 -0.817518
0.874216 -0.377343
-0.983755 -0.015402
-0.124427 0.601232
-0.485739 -0.245096
-0.878236 -0.182226
-0.881333 -0.318121
-0.390600 -0.350182
0.081729 0.996557
0.891666 -0.478845
0.365114 0.226572
-0.881245 -0.513695
0.508938 -0.062032
-0.101059 -0.463196
1.010469 -0.165137
-0.607886 0.667311
-0.464874 0.107424
-0.531313 0.003952
0.595537 -0.764054
0.942425 -0.125652
-0.648483 -0.918233
0.916670 -0.556077
0.992609 0.002324
-0.046385 0.556241
-0.476001 -0.206958
-0.454945 -0.227882
-0.983195 0.413575
0.583945 0.884536
-0.190500 0.906293
0.330712 0.300851
-0.495760 0.988711
0.543964 -0.059297
-0.358287 -0.264572
0.223275 -0.534666
-0.541845 -0.122202
-0.125065 -0.433062
-1.016218 0.029935
-0.504339 0.866565
0.950125 -0.121832
0.980363 0.267497
0.394181 0.391181
0.230903 -0.407107
0.849827 -0.484925
-0.536631 -0.184924
0.984419 0.065796
0.461853 0.934906
0.416901 0.334080
-0.946590 0.205127
-0.741713 0.615476
0.926394 -0.376759
-0.284763 0.318066
-0.080446 -0.463094
-0.992389 0.046124
-0.276708 -0.440953
-0.332416 0.924615
-0.945089 0.287879
-0.103122 -0.462234
0.311354 -1.044021
-0.771181 -0.637471
0.770971 0.518756
-0.086222 0.427731
-0.466227 0.872673
0.690939 -0.785689
0.548732 0.800597
0.444045 -0.086904
0.391039 -0.378106
0.142521 -0.958676
0.510387 0.929678
-0.284864 0.497143
-0.408416 -0.285712
0.281564 0.351807
0.992714 -0.332831
0.454432 0.869861
-0.258281 0.304245
-0.325406 -0.344919
0.984775 0.074724
-0.477904 -0.909029
0.320254 0.409001
-0.042222 0.379767
0.614195 -0.827724
0.040221 0.326742
-0.274337 -0.345170
-1.003709 -0.250561
0.474003 -0.110149
-1.077146 0.193423
0.327366 0.945689
-1.027258 0.302112
-0.897435 0.588509
0.106834 -0.419810
0.357477 -0.950413
-0.460222 -0.307745
-0.659331 0.726169
-0.125560 -0.463263
0.445107 -0.157654
-0.568031 0.195085
-1.014986 -0.235421
-0.701418 -0.750731
-0.405717 -0.894773
-0.179560 -1.004727
-0.220206 0.435017
0.053922 0.467573
-0.348787 -0.169544
-0.053541 -1.082162
0.116742 -0.524175
-0.353468 -0.342156
-0.542439 -0.043689
-0.026337 0.517938
0.217994 0.920258
-0.981648 0.315322
0.905878 0.451923
-0.464861 0.070224
0.360896 -0.342396
0.418600 -0.258813
-0.806425 -0.662186
0.271735 0.433591
-0.422813 -0.256724
0.109504 -0.457610
0.149350 -0.490384
-0.899182 -0.470314
0.467307 0.061304
0.243285 0.333500
0.307520 -0.408844
0.428611 0.307305
-0.338755 0.382677
0.276947 -0.921600
-0.019245 0.497374
-0.954131 0.217698
-0.344901 -0.445352
-0.292174 0.309940
-0.494543 -0.073494
-0.728477 -0.650504
-0.514548 -0.089884
0.360816 -0.407978
0.739496 -0.685008
0.067760 -0.934016
0.576356 -0.810586
0.321006 -0.972535
0.213011 0.388703
-0.745160 -0.618341
0.491501 0.118117
-0.796973 0.595279
-0.045844 0.468815
1.001157 -0.178135
0.942886 -0.351557
0.331833 0.330623
-0.141553 0.556938
-0.477403 -0.161101
-0.369510 0.244190
0.242561 -0.577656
-0.733119 -0.587480
0.178210 -0.981741
0.348704 0.935786
0.252215 0.975301
-0.493787 0.037428
0.550540 -0.100111
-0.504781 0.079933
0.273486 0.333708
-0.149994 0.388655
-0.247735 -0.549131
0.455940 -0.903726
0.358295 -0.932358
0.224732 0.964639
0.538466 0.730261
-0.343736 0.279659
0.444942 -0.916538
-0.231686 -0.422261
-0.978419 0.325287
-0.655643 -0.810852
-0.426042 -0.878073
0.291281 -0.381267
-0.135738 -0.494186
0.705822 0.736291
0.516533 0.269974
-0.767511 -0.425239
-0.523601 0.092158
1.000695 0.314966
0.301603 0.421054
-0.008160 -0.544579
-0.064308 0.450383
0.858791 -0.231316
0.487322 -0.232450
0.440480 -0.251661
0.476227 0.068865
0.226160 0.439081
-0.026710 -0.946614
0.329355 -0.260583
0.800360 0.561859
-0.390560 -0.889959
-0.506943 -0.883699
-1.034389 0.287685
-0.342719 0.977152
0.355106 0.932132
-0.397898 0.188358
-0.530487 -0.137700
0.524106 0.239887
-0.472427 -0.856932
0.110046 -0.521439
0.152209 1.061592
0.492374 0.239054
0.142710 0.904405
0.002087 -0.534016
0.238633 -0.348559
0.462593 0.925018
-0.012578 0.957160
0.454616 0.864379
0.268653 -0.377859
0.190130 0.478896
-0.123566 0.960644
-0.792596 0.669592
0.965816 0.288679
0.437699 0.097823
-0.412824 0.959961
0.576257 -0.740743
1.068025 0.267385
-0.577311 0.120711
0.407283 -0.212444
-0.397210 0.234002
