X Y
0.094078 0.632456
-4.230872 1.552902
-3.103728 3.244010
-2.732343 0.256047
-1.867065 2.507831
-2.660196 1.003773
-3.170818 3.624977
1.229949 -1.000618
-2.414141 -0.091470
-2.722785 0.293733
-2.625085 2.608457
-2.519232 2.178660
-3.797556 1.983641
1.204104 -1.141244
-3.094192 1.178559
-2.614029 2.617774
0.420307 0.146769
-3.055576 3.514999
-2.501500 0.585970
1.300660 -1.761130
-2.413303 1.902719
-2.624232 0.283107
1.814917 -2.046527
-2.618627 0.736183
-2.048449 2.087497
0.111186 0.050747
0.359238 -0.461913
2.305524 -2.255270
0.810422 -0.960937
0.359896 -0.141343
-2.319108 0.045465
0.899531 -0.703070
-2.864090 0.494093
-0.691993 1.158179
-2.743239 0.303478
2.583891 -3.181142
-2.399186 2.036317
-3.805110 4.035802
1.974259 -2.343593
1.446604 -1.356978
-3.303439 2.765756
-3.655257 3.553144
-4.398343 2.348145
0.346804 -0.334041
-3.478352 3.603058
-4.996937 3.263906
-3.248897 1.601320
-2.066753 0.437248
-2.419717 -0.439707
-3.180550 0.980412
0.096885 0.372061
-3.731193 3.547545
-3.017214 2.967657
2.451773 -2.438576
-1.375658 0.511697
1.672903 -1.895449
-2.987693 1.172966
-2.706073 2.652352
-1.796368 1.343336
-0.481715 0.439441
-2.262716 2.058564
-3.928235 4.532754
-2.284486 1.902099
-1.733252 1.256429
-1.591733 -1.378941
-3.730817 4.250201
-2.319994 2.042599
1.308260 -0.762742
-5.039399 3.121380
1.573951 -1.011766
-2.816219 0.314659
0.881443 -0.898381
-2.960640 3.384812
-3.358237 0.835689
-3.211474 1.059144
-3.623264 3.515810
-3.066852 3.283670
-4.118545 1.828034
-0.414269 0.713748
1.416313 -1.824313
1.290280 -1.315371
-2.641043 0.420373
-2.054278 1.596742
-4.727690 2.958708
1.611948 -1.368729
-3.831460 4.345069
-2.399189 -0.149405
-3.691348 1.852499
-2.941805 3.250331
-3.518669 3.265141
-1.477173 0.705031
-2.640402 2.837613
-2.858982 3.014980
1.009395 -1.436248
-4.666265 5.319287
2.136384 -2.210369
-3.384721 3.255912
-3.466638 3.653847
-4.471982 2.337050
-2.198802 1.896904
0.649211 -0.658424
-4.159119 4.920909
1.159582 -1.065861
0.413114 -0.322412
-2.795053 0.680696
-0.068974 0.843372
-1.830158 -0.765938
-3.946211 4.106297
-1.689500 -0.774068
1.948028 -1.588510
0.993402 -0.727908
-2.171864 -0.361219
-2.134318 2.047262
1.313873 -0.738413
-4.032371 2.143966
-4.154336 2.002153
-2.891742 0.697948
-2.930725 3.026173
-3.772073 1.811868
0.453847 0.465871
-2.913105 3.170939
0.967657 -0.567903
-3.561883 1.540341
1.047794 -0.925285
-4.423811 2.757468
-3.309514 1.174550
-2.246981 -0.245969
-3.673322 2.010838
-2.291374 1.634235
0.261487 -0.023571
-3.400835 1.033913
-3.646423 3.452710
-2.128769 1.768423
-2.456805 0.147917
0.742059 -0.370254
-3.421361 1.793167
0.575408 -0.075466
-3.003028 3.146000
-3.161768 2.991008
-3.110113 3.351998
1.445996 -1.301566
-3.009032 3.732121
0.176560 0.333061
0.833770 -0.591441
-3.317460 0.885676
-3.800209 1.947655
-3.108847 1.138306
-2.518282 2.674472
-3.362163 2.148539
1.121261 -1.156467
-3.620272 1.260762
-2.450679 2.645203
-4.029434 2.320919
-1.801399 1.703353
-3.573223 2.018549
-0.511291 1.151157
1.446947 -1.201221
-3.766345 1.884813
1.583560 -1.592359
-2.609672 0.383982
-0.283572 0.840410
-4.576291 5.720367
-2.505415 2.258746
1.648391 -2.083815
-2.923859 2.672833
0.507340 -0.595458
-3.134824 0.484548
-1.770466 1.858060
-2.255607 1.972339
-1.784780 1.252334
-2.374219 2.358908
-3.097271 0.813340
0.466369 0.258253
1.384816 -1.596441
1.496798 -1.460902
0.533090 0.006486
1.801388 -1.406140
0.362445 -0.025342
-4.240806 1.928838
-4.518898 5.689278
-2.776413 2.709689
-3.173767 0.500131
1.382852 -1.382343
-1.957794 2.255502
-2.033881 1.265207
-3.865349 3.966292
1.529772 -1.108631
-3.273856 3.321122
-3.387168 1.340702
1.574688 -1.410093
1.545527 -1.596715
-2.364994 2.288670
-2.956937 2.831051
1.764055 -1.208575
0.854623 -0.611035
-4.811055 3.037798
-2.705599 0.807992
0.699061 -0.555891
2.114877 -1.904949
-3.566014 1.216900
-3.216563 3.551115
-2.807485 2.535289
-3.367579 3.380205
-2.524754 2.617838
-3.030540 0.379010
-3.410755 3.602778
1.240216 -1.205836
-4.099111 1.911629
-3.171133 0.788659
-1.346875 0.984311
1.976769 -2.133925
-2.636809 0.876423
-3.132301 2.613359
-2.888567 2.377232
0.716303 -0.914827
-2.597338 2.415409
-3.573593 1.801126
-2.240044 2.591901
-2.495337 0.486024
0.249961 -0.074452
0.644822 -0.349561
-3.796808 4.327316
-2.706132 2.360901
-3.339467 3.441863
-2.488924 2.178670
1.068610 -0.486592
1.634727 -2.153440
-2.991547 3.301702
-3.331702 1.429457
1.865663 -2.354454
0.770696 -0.622127
-2.270803 2.294641
1.564312 -1.360083
-1.334162 0.856271
-2.019723 -0.395859
-2.654837 2.244620
-3.908495 1.873335
-3.072199 3.080397
-3.531480 3.910522
-3.224640 3.039642
-3.370828 3.391663
0.636473 -1.008061
2.166332 -2.187293
1.774942 -1.682807
-2.512870 2.370603
0.593542 -0.193202
1.345002 -1.435506
-3.611718 2.107299
-1.121777 0.472825
-3.016500 0.593716
0.565263 -0.148940
-2.895311 2.879781
-1.820890 1.362215
-2.203644 -0.321765
0.378682 -0.722576
0.680442 -0.199449
-3.297968 3.619416
2.186335 -2.766006
-3.310936 0.528179
1.684532 -1.916432
-2.300853 -0.001377
-3.124604 0.824459
2.775465 -3.004028
1.008857 -1.187590
-3.639065 4.050112
-3.148959 3.444232
-2.610719 2.176450
-3.423316 1.378177
-3.968042 1.387309
-2.408513 1.907296
-2.448920 2.519151
-2.746887 0.476088
-2.227839 1.735055
0.709787 -0.828298
-0.325770 0.948771
-3.317331 1.678182
-2.912653 3.066232
-3.121760 1.098603
-2.435404 -0.225527
-3.419146 1.789652
-2.598625 0.021124
-2.917529 3.459949
-1.845641 -0.016424
-3.115127 0.675716
0.750946 -0.472906
-2.667584 2.628838
-1.958024 -1.141662
-2.512172 3.007360
-3.135412 0.692417
0.820570 -0.359877
-2.468336 -1.056562
-4.974698 3.341465
0.339322 -0.154014
2.013967 -1.790096
0.850684 -0.749021
1.735672 -1.777966
-2.794537 3.298001
1.417260 -1.987436
-3.536114 1.711407
-2.362132 1.804357
-4.338619 2.943992
-1.980649 1.913028
1.484539 -1.127979
-3.754527 1.780334
-3.598486 1.366421
-3.559866 2.428004
-3.388564 3.477643
-2.522423 -0.581888
-1.896826 -0.539497
-3.132137 3.374764
-2.374615 2.573803
1.089478 -0.932289
1.345452 -1.024727
0.746373 -0.146860
-2.271211 2.149956
-3.976949 2.745575
-2.655515 2.060325
-3.682927 4.225994
-2.806682 0.455333
0.561727 -0.751142
1.028133 -0.781139
-3.350162 1.715981
-3.448786 3.796702
-5.700802 4.472004
0.019500 0.787689
3.040903 -3.776532
-2.826386 2.730587
-2.409496 -0.218442
-2.946566 0.553348
0.259170 0.509157
1.216443 -0.996202
0.990802 -1.423146
0.449224 -0.374744
-4.468769 5.372734
-3.717222 4.468207
0.437230 0.153896
-2.241870 1.975492
0.509636 -0.115784
-2.939029 3.199808
-3.020481 0.957618
-2.400794 3.127896
1.455829 -1.675943
-2.998275 3.250574
0.589175 -0.384450
-2.594017 2.451083
-3.067307 3.342530
-3.908881 1.572458
-4.363595 2.126140
-3.321245 0.829135
0.121051 -0.077175
-1.964123 2.126407
-1.172453 0.699097
1.722781 -2.016223
-2.485949 -0.045543
0.423936 0.106730
-2.272664 1.884784
-2.787880 0.127215
0.039040 0.416155
-1.502204 1.248588
0.713404 -0.433642
-2.801452 0.378471
-3.364074 1.259187
1.151769 -1.501177
-3.225121 0.614648
-1.730952 1.296466
-1.758081 1.768729
-3.396543 4.301051
1.095926 -1.129460
0.364164 0.715216
1.340886 -1.065346
0.705785 -0.442688
1.143168 -1.522688
2.015879 -2.037218
1.107648 -1.119701
-3.473467 1.727024
-2.237219 0.293363
-3.678476 1.772529
-4.206477 2.413238
-2.903820 0.515338
0.726094 -0.772203
0.253099 0.143665
0.026879 0.487718
0.772986 -0.907828
2.403690 -2.548682
-2.258048 2.448115
-3.260563 0.813807
-1.661000 0.968882
-1.106177 0.859694
1.037622 -1.120930
-4.276981 2.293200
1.089367 -1.556740
-3.544652 1.949479
-3.528675 1.499827
-2.037670 1.577217
-2.982803 3.005832
-2.289130 -0.424697
1.529941 -1.707711
-3.863823 1.704033
-3.258110 1.414637
-2.440877 2.685241
1.766467 -2.140868
-3.362537 1.079868
1.535994 -1.174008
-3.774272 3.838689
-2.914947 0.240768
-4.692549 4.544872
-4.258258 5.120984
-3.841177 4.078693
1.604151 -1.419727
-4.140751 2.066243
1.785281 -1.420476
-2.250342 -0.377577
-2.164947 -0.518430
-2.339595 2.095235
-2.024186 2.068601
0.742957 -0.244688
-3.189480 3.197747
0.058058 0.937297
-2.805338 -0.444223
-3.356831 1.348469
1.132856 -0.686529
-3.064686 0.910676
1.399027 -1.491408
-2.106291 1.324610
1.651477 -1.456473
0.827290 -0.576573
-3.666939 1.412078
-2.818217 0.601476
2.545701 -2.845790
-2.009554 1.472042
0.180986 0.901179
0.374259 0.273857
0.576853 -0.086767
-2.580982 2.869060
-2.835162 3.651829
-3.509881 3.751140
-3.523448 1.380292
0.904202 -0.672385
0.489964 -0.549838
1.125071 -1.136337
-3.960587 2.538777
-1.630615 1.616914
-2.228277 1.592810
-2.536376 3.002723
1.044027 -1.171842
-3.553518 3.471261
-2.688203 2.683507
-3.590680 4.464775
-3.676103 1.441690
-4.556948 2.681036
-3.210798 3.063352
-2.721816 2.800807
-2.844053 0.053387
-2.408586 1.872536
-2.995044 1.151233
-4.672412 3.162461
-3.860708 3.606230
-3.498515 3.397764
-4.835722 5.345716
1.520965 -1.334043
-2.821680 3.262387
-3.442859 1.268086
-2.350994 2.287966
-3.479920 1.596112
-2.613123 0.361626
-0.162438 1.152722
-3.352838 0.807314
-3.053028 0.790654
-2.667702 2.920972
0.466116 -0.223866
2.038150 -2.452326
1.637720 -2.229075
-3.354812 1.556268
-3.169052 3.596070
1.375831 -1.704415
-2.920414 2.968156
-1.573778 1.438747
-3.333003 1.285427
-2.630580 0.267189
1.557669 -1.803220
-1.706892 -0.760426
1.237965 -0.709985
-3.680789 1.573065
-1.885713 -0.519761
-0.980083 0.836907
1.208226 -1.003032
-2.024635 2.038595
-3.137245 0.633314
-2.784476 2.574432
0.605467 -0.416129
1.320218 -1.755507
0.894410 -0.846196
-1.924062 1.808134
-2.592503 2.769305
1.769121 -2.198445
-1.760814 -0.387639
-2.595459 2.323255
-2.926395 0.639531
1.094840 -1.014586
-3.476671 1.699364
-2.586643 2.781237
-2.707979 2.625700
-3.375347 1.253987
-2.762551 2.754919
-3.013055 0.769775
-1.721543 1.165330
0.183124 0.546550
-2.149061 2.085950
1.748931 -1.824489
-2.758596 2.477669
1.639733 -1.351428
-3.965158 2.256667
-2.826656 2.849857
-2.284750 2.415005
-3.278044 3.108384
-3.564427 0.916962
0.250920 0.150554
0.779785 -0.628377
-1.642720 1.113756
-4.701946 3.184526
1.452468 -1.368967
-2.562078 2.666289
-4.827156 3.271829
1.409084 -1.723850
-3.471648 1.373864
1.290880 -1.297429
-1.794707 1.490692
0.602575 -0.017503
0.516978 0.421095
-2.172986 2.132563
-0.627137 1.321845
1.051741 -0.556679
-1.880731 1.547668
2.036389 -2.281509
-3.869647 2.224670
-3.860706 2.128667
1.432313 -1.320667
0.604240 -0.497263
0.169768 -0.082751
-1.922184 1.839259
-4.732943 2.831221
1.395718 -1.188779
-4.018117 3.511884
-0.333331 0.115808
-3.978628 1.912171
-2.581294 2.455348
0.992936 -0.889981
2.158365 -2.437149
-4.392047 2.985116
-2.016187 1.824730
-4.676104 2.943264
-2.160227 1.924008
-3.388661 3.344963
-2.237023 0.388771
-2.848329 3.186762
1.639828 -1.464326
-4.377795 2.319723
-3.314999 1.436468
0.468345 -0.501517
0.922712 -1.803488
0.729414 -0.670228
-0.556139 1.068375
-3.451897 1.780078
-2.789982 0.797490
-3.158030 0.907924
0.468640 0.169830
-2.115852 1.784982
-3.568382 1.489122
-3.847805 2.180952
0.099003 -0.054689
-3.291981 3.113612
-0.550638 1.478623
-3.362848 1.112393
-4.069830 1.866475
-2.017613 -0.360238
1.485375 -1.203530
-2.562969 0.684055
-3.347789 3.168862
-4.867425 3.181092
-2.196981 -0.753856
-2.491317 0.492250
-3.247186 0.885463
-2.417888 1.759276
-2.806822 2.628434
1.634488 -1.730603
0.186543 0.167757
-4.209223 2.711527
-3.098532 1.027757
-2.531862 2.180414
0.747349 -1.530070
-2.897357 0.336086
-3.057870 2.997084
0.959155 -0.821216
-3.413202 0.979894
1.865064 -1.773575
-3.354656 2.596968
-2.708504 0.728545
-2.381345 1.897870
-2.693199 2.052472
-2.963302 0.943169
0.049341 0.268674
-3.704361 4.304332
-0.066833 0.871219
-2.744078 1.098101
-1.547357 1.586652
1.174827 -0.859258
0.112520 0.377001
0.609381 -0.484342
-3.388372 3.511744
-2.862563 2.837061
-3.281373 3.387696
-0.313557 0.533740
-2.557136 0.102490
-2.656680 2.409642
-2.577822 2.642003
-3.206886 1.161859
-3.848125 1.463257
-3.545726 3.787320
-2.941900 3.342570
-3.126003 3.069919
-3.213667 3.845669
-2.554600 0.633991
1.506476 -2.103212
-1.786869 1.351678
-1.521372 1.462276
1.023660 -0.923737
-3.760813 3.945139
-2.626835 2.818264
1.141012 -0.540851
-3.801363 1.833969
-3.496475 1.347726
-3.592280 1.800702
1.702023 -1.587479
-2.589434 0.372098
-2.445424 0.065944
1.715488 -1.771885
-3.042636 2.765045
-3.296839 1.414564
-2.901666 0.375258
-3.136158 3.011962
0.301272 0.888552
-4.114742 2.320203
1.979047 -1.908709
0.496848 -0.222827
1.097423 -1.036431
-2.967653 2.791485
-2.552471 0.126915
0.574134 0.149227
-2.079069 -0.749281
-2.510656 2.517786
1.681161 -1.761686
-1.758196 -0.920882
-2.235521 2.184190
-2.246741 1.833584
-3.017026 0.363421
-2.882878 0.504513
1.085153 -0.958043
0.081463 0.495066
-3.565592 1.388090
0.031150 0.075535
-3.089705 3.358949
-2.719125 0.301410
-3.666246 1.598442
-2.579074 2.850426
-3.924006 1.841024
0.405404 -0.034453
-2.634994 2.960382
0.139787 0.634956
0.450567 -0.191006
0.169517 0.168223
-3.721816 3.887348
1.303097 -1.078314
-2.087381 -0.608826
-2.983026 2.960591
-2.909426 0.590908
1.392432 -1.480922
-2.648568 0.882890
-4.122382 2.057622
-2.319358 2.016966
0.584978 -0.562589
-3.537809 3.535690
-3.476748 1.513078
-2.872764 3.076126
-3.101704 3.367168
1.272031 -1.372078
-3.678624 1.744481
-3.854309 1.760679
2.070892 -2.807155
-2.852153 2.619250
-3.423921 3.736719
