X Y
-3.562095 -4.553300
-2.172646 -2.556128
2.204762 0.066755
-9.133839 -5.149703
2.705996 0.249637
2.294249 0.222262
-8.716939 -5.101672
2.304380 0.075107
-8.384762 -5.700286
2.633914 0.147979
2.258163 0.343831
1.731708 -0.230518
1.620763 -0.135884
1.769884 0.580884
-10.766959 -4.060868
-8.509737 -5.548222
-0.798096 2.247261
-9.275362 -7.831677
-8.548136 -4.800537
-6.390839 1.252255
-9.887228 -3.703890
-7.312583 -3.986560
-2.708878 -2.442376
2.122722 0.867123
-2.283783 -0.338349
1.872734 0.361254
-8.456108 -5.294893
-3.294131 1.153639
-5.687560 -1.324512
-5.571430 0.279346
-12.624332 -1.723545
-9.350320 -6.140991
1.666385 0.651175
-2.508460 -1.794346
-8.081028 0.880309
-7.799953 0.226207
-7.848106 -6.092518
-8.558827 2.336672
-0.309315 1.558371
-0.831945 -2.065502
2.219195 0.195549
-3.415322 0.562560
-8.174171 -5.086175
-1.379030 3.440186
1.985949 0.144124
-8.336961 -5.960436
1.689901 -0.225297
-4.936207 1.174306
-10.411637 -6.052366
1.676197 0.381215
-8.025950 -4.108448
1.867208 -0.005600
-10.858411 0.379487
-8.393513 -6.099627
-7.934291 -5.192399
1.553462 1.219084
-6.662246 1.257697
-8.593432 -5.480610
-10.857147 -5.995257
-2.604253 1.782403
2.521192 0.517167
1.611761 0.788574
-7.248082 -1.738255
-9.343051 -5.253490
2.059959 1.089691
-5.900447 1.682600
-5.470718 3.813299
-7.246293 0.447112
-7.741933 -4.784261
-6.490139 -4.564601
1.806515 0.713109
1.882667 0.140263
-8.920839 -6.966285
2.026799 0.452286
1.577042 0.773490
-0.525865 -0.290889
1.857520 0.427855
-8.771117 -4.838489
1.812721 0.711887
1.836006 -0.920936
-6.740965 -2.886791
-3.315337 3.644498
0.971848 0.089654
-4.754827 -1.850811
-1.179002 0.000648
-3.480786 -3.305543
-9.193999 -6.621158
-8.191101 -5.859890
2.020807 0.510698
-5.536171 2.607145
2.066251 0.839036
-2.129757 1.007932
-3.054847 -2.355831
-9.653622 -6.125072
-9.194194 -5.892272
2.683946 1.205920
1.830705 0.433235
-9.995684 -5.955733
-3.877554 3.654709
1.791852 0.508332
-9.797555 -6.607845
-10.262684 -7.199285
-8.534474 -4.767414
-9.199885 -6.288214
-8.749329 -6.663393
-9.657687 -7.543348
-7.939070 -6.266649
-3.960082 -0.409402
1.412739 -0.216567
-6.380554 -1.144577
-8.030265 -5.493960
-3.049522 -0.666801
-8.058082 -6.965880
2.128942 1.101652
-7.815957 -5.802258
1.628217 0.286511
-8.999252 -7.200670
-6.885947 -5.724298
-1.585779 1.249791
-3.087319 -3.027987
-9.394362 -5.774365
1.624180 0.849890
-9.876978 -6.828510
2.117559 0.379158
2.570961 0.823949
-6.568973 -1.718614
-3.833060 -0.459049
-10.211713 -5.195108
-7.382090 -5.634107
-8.167811 -1.598337
-10.496281 -6.491847
-9.058048 -5.906334
-7.585680 -5.341312
-3.247909 4.776147
-4.550502 0.678115
1.117978 0.330496
-6.007694 -1.934804
-2.606869 0.360972
-8.026884 -6.423857
-7.693199 -5.162044
-4.374227 -6.586946
-8.132389 -5.593189
2.743071 0.972116
-4.794793 2.890859
-4.020789 -0.930398
-9.739416 -5.288140
-7.850598 -4.760164
-6.786995 0.091011
1.949162 0.772250
-7.987776 -3.869927
1.300409 1.049117
-4.302366 0.644424
1.668332 0.518877
-7.357451 2.332637
-5.788323 0.475988
-8.777067 -4.573754
-7.521521 -6.045940
2.479807 0.984263
-10.301261 -6.061182
1.926068 -0.158017
-0.857857 -3.408651
3.024210 -0.688565
-7.933561 -6.362796
-4.972295 2.988929
1.760382 0.236421
1.783249 0.289363
-8.963915 -4.514613
1.974895 0.026285
1.970799 0.087532
1.886310 0.140306
-9.341532 -5.499568
-2.516858 2.622681
2.415785 -0.050668
-8.077310 -7.065925
1.253622 0.227384
1.528418 1.260365
-7.740963 -6.564114
1.569712 -0.513143
-9.705823 -4.815519
-8.246725 -5.480403
1.257595 0.889114
-1.502633 0.265050
-9.485654 -4.976566
1.535230 0.031671
-9.142079 -4.971732
2.283998 0.531445
-4.742410 -2.095480
-3.484036 -1.413611
1.204355 -1.054487
1.219691 0.195570
-4.653305 -2.273268
-8.807820 -6.470346
-9.046394 -5.232851
2.788348 0.246725
-9.558260 -4.207131
-8.415011 -6.359746
-7.315258 -5.111588
-8.103443 -6.073298
-7.837323 -5.029870
-5.032487 2.862470
0.256198 -1.862714
-3.089433 -5.438491
-1.540992 -3.588076
1.514717 -0.036947
-4.539072 0.580931
-10.355886 -6.205050
1.893346 0.169946
2.535245 0.218128
-8.976483 -4.206185
-4.410078 1.704502
-3.956555 1.397592
-9.157604 -5.171062
-9.191528 -5.737636
-7.667985 -7.108248
-6.967812 -0.783583
-3.333033 2.450823
1.455222 0.797814
-8.367660 -3.695710
2.121859 0.461354
-9.217605 -5.464759
-11.082787 -6.760130
-9.100803 -5.267445
1.805723 0.073702
1.547432 0.512319
-2.925049 1.292686
1.306584 0.977186
-1.482654 1.802211
1.629608 1.178397
2.098991 -0.231334
-10.674173 -5.043762
1.569447 0.909905
-8.504406 -6.690352
1.978060 0.261742
1.967587 0.346722
2.441270 1.188898
1.395249 0.059445
-5.182732 -1.109273
-7.068138 -7.042356
-2.782677 -1.948536
-8.264462 -4.698836
-8.240016 -5.499107
-6.516203 -1.427305
2.324332 0.914160
-7.511484 -6.000510
-9.819556 -4.055329
1.231142 -0.398648
3.232798 0.703645
1.404027 0.330716
-8.209018 -0.536068
-5.621585 -0.737753
-8.440472 -5.187092
-7.761706 -5.312939
-8.337382 -5.004820
-8.180260 -8.050582
1.445354 0.205758
-9.290698 -5.681726
-7.937178 -4.514454
-10.054484 -5.436393
-9.474293 -6.417348
-9.864800 -5.333179
1.396552 0.796975
-9.772314 -5.692618
-6.327523 5.149534
-4.321727 -2.944431
1.312744 0.860481
-9.513388 -5.596951
1.700170 0.529113
2.292536 0.529853
-7.700572 -1.429862
-11.100399 -6.337979
-10.027317 -5.820249
1.414173 1.089062
1.181088 -0.275575
-8.498138 -5.440122
1.878923 0.881431
1.571227 1.397139
-7.541023 -5.173555
2.487759 0.108610
1.691704 0.832098
-5.519465 1.605885
-7.227118 1.466442
-5.191019 -2.541835
2.251806 0.938649
-7.567510 -5.614288
-0.583229 2.981932
2.427918 0.179580
-9.958776 -6.649059
-5.410287 1.456835
-10.285343 -6.542283
-7.528206 -1.787656
1.464757 1.262161
-9.394723 -4.394165
-9.601983 -4.615951
-8.763983 -4.455401
0.886125 -0.836346
-5.090252 2.715458
-8.289528 -4.103330
1.727329 0.552945
1.593841 1.018301
1.948844 0.539542
-8.284379 2.341019
-8.946242 -6.914582
-8.556479 -4.797961
-8.581830 -7.222562
-4.081035 2.760526
-1.921170 -0.304715
2.148197 0.798758
-7.365650 3.551770
2.628521 0.545898
1.728297 0.058111
1.825241 -0.219139
-4.719647 -3.010085
-8.564839 -5.248277
2.416629 -0.150101
-8.811276 -6.119318
-3.682904 -2.574001
-3.742814 -1.471346
0.928372 0.519712
-5.553769 -0.835667
1.683094 0.666167
0.868509 -0.114594
2.074893 0.731356
-6.856524 -1.254798
-8.546893 -5.793837
-8.801041 -6.491280
-1.376291 -2.741991
1.781392 1.396441
-3.917355 3.600630
2.258939 -0.113312
-3.446780 0.266210
-5.182545 3.909847
-8.999444 -5.145636
-4.934836 -0.250178
-9.026662 -3.944630
-7.645929 -0.275597
2.534356 0.203542
-10.740491 -4.842183
-8.917797 -4.237337
-9.567780 -5.998868
-4.786279 1.628280
-10.249234 -5.912454
-4.114813 -0.694048
-8.177601 -5.247910
-9.281042 -6.597775
-9.645882 -6.275187
2.027695 1.305416
2.009831 0.653761
-8.223416 -5.769734
1.689026 1.262788
2.643608 -0.213325
1.447294 -0.374690
-6.427740 -5.178357
-7.488787 -6.379566
-7.635550 -6.307742
-9.528059 -4.391448
1.764103 0.997831
-10.030128 -5.140981
-3.362641 -2.219749
-8.121022 -4.300282
1.869403 0.578852
-8.038560 -6.267221
-1.612877 -3.375059
-3.686145 -3.492173
-8.625776 -4.358716
-9.522247 -3.749794
-5.309272 -3.321178
2.067370 -0.034133
1.149593 1.245551
2.416655 0.400855
-4.265727 -2.470886
-8.188562 -6.011657
2.162802 -0.976226
1.389575 -0.108219
-1.626691 -1.293707
-7.953404 0.818193
-10.304459 -4.317793
-1.557397 0.896304
2.837949 0.898361
1.615327 0.893083
-6.732533 -0.036397
1.623668 1.339569
-4.175759 6.098519
1.569340 -0.629812
1.911986 0.421648
-10.597878 -6.698331
1.948141 0.934835
-4.651509 2.273439
1.936628 0.715543
1.472764 -2.592228
2.018171 0.638756
-8.748260 -0.716799
2.365174 0.835362
-0.726672 6.233987
-6.724498 -6.255243
-7.368881 -4.278860
1.366919 0.113480
-7.286776 -5.177542
-7.735257 -5.747375
-9.940504 -4.959589
1.887227 0.250673
1.770825 -0.617373
-3.925312 3.972926
1.408983 1.141564
1.871710 0.780356
-9.292506 -5.640008
-8.349319 -5.440823
-6.968449 -2.674944
2.887085 0.526794
-3.872473 1.361941
-5.170068 -1.435108
-9.709442 -6.132082
-5.406813 0.444443
-10.270170 -5.199851
-8.594741 1.438207
-8.471446 -6.874251
2.247918 0.980052
2.497384 0.891669
2.863602 1.149893
-7.217635 -1.308466
-11.005510 -5.764464
1.999132 0.205028
-8.937612 -5.005264
1.733437 0.924985
-4.645701 1.733925
-5.686413 3.579989
-9.538116 -4.964854
-8.496584 -1.686855
-6.568056 1.947254
2.442435 0.516129
-9.169583 -3.932998
-7.963556 -5.467007
1.653221 1.160736
-11.514736 -6.694924
-5.463610 0.743617
-8.681065 -6.190741
1.774503 3.871642
-7.194363 -4.141056
-4.435326 2.705351
2.185443 0.539231
-8.199586 -6.264026
-8.586396 -6.072631
-4.123053 -0.237067
-5.031768 -2.261721
-9.352453 -4.534788
2.025180 0.331143
-8.349709 -4.789083
-3.992101 -0.109738
1.792197 0.961413
-3.933216 2.738254
-7.361719 -4.788827
1.669536 -0.323019
-5.298781 -3.324296
-8.275593 -5.852811
2.288800 -0.036944
-7.501783 -4.706108
-1.488421 0.110905
1.196976 0.454985
1.183180 0.124224
2.932526 0.315386
1.519299 0.064424
1.451418 0.525760
-7.654586 -5.684109
1.882704 0.498144
-8.723478 -5.924993
0.781205 0.835301
-8.638335 -6.099404
2.624911 -0.493995
-4.624479 -2.401073
-8.009319 1.308686
2.306815 -0.209099
2.249569 0.364601
-9.120592 -3.493662
-8.771621 -0.771348
-10.747569 -5.125496
1.269017 0.268522
-7.089435 0.646275
-11.216614 -4.332578
-8.160789 -4.118943
-6.160432 -4.073764
-8.798568 -7.148560
-8.967813 -5.500345
1.440903 0.838751
-9.427757 -1.280947
-5.894126 -0.442873
3.023519 0.269065
-2.447660 -5.532898
2.178008 -0.025614
-8.004032 -4.536816
-4.615059 -0.468901
-2.488417 -2.964595
0.532719 0.199725
-3.394533 -1.409094
-6.964732 3.645100
-4.227889 -2.523063
-2.324560 -3.113285
-7.604013 -7.426686
-6.496885 3.113007
-3.938370 -1.866862
2.514191 0.934464
-11.595696 -4.795047
2.749491 0.955300
-8.862963 -6.253898
1.689798 0.231396
-3.684533 2.517931
-9.801309 -6.306371
-8.939673 -5.380825
-8.660575 -0.804731
-4.991061 1.221966
-10.681759 -5.726277
0.873720 0.626918
1.809638 -0.257432
2.023702 0.221204
-8.102856 -5.551676
-3.581809 -2.992745
-10.827786 -4.422455
2.515350 0.556592
-6.940292 3.076917
-8.246304 -6.371484
-9.216994 -4.597122
-4.087911 1.795146
-8.833403 -1.717692
-2.488058 -4.959028
-3.295879 1.099425
-4.378347 0.841845
1.454828 -0.280998
-9.837763 3.948243
2.688043 0.160087
-7.755622 -0.938197
-6.780198 1.036918
-11.011522 -5.337329
-3.535495 -2.020002
1.502710 0.241053
-7.271451 4.628046
2.013795 0.369718
1.389224 0.365946
-8.182351 -5.285893
1.557231 1.220566
-7.377092 -6.490242
-8.891438 0.867393
-6.921781 -6.158921
2.892331 0.701965
2.018458 0.584436
-7.841578 -6.332708
-2.371637 -0.677239
2.543821 0.971893
-9.867960 -4.721012
-10.510863 -5.380456
-8.475895 -5.484486
-4.929570 0.463407
-9.553795 -4.900511
2.114015 1.402216
-4.179541 1.478323
2.108886 0.752260
-9.305708 -5.053854
1.944629 0.405704
-10.150258 -4.165858
-9.074132 -5.337412
-7.899884 -6.232374
-8.893008 -4.156208
-5.401390 -4.240266
1.385547 0.549964
-9.612929 -5.917306
-9.116478 -1.343845
-3.487224 -2.385303
-7.942823 -5.772221
1.897598 0.717325
-8.415925 -4.070485
1.865502 0.877495
-5.032812 0.760434
-7.001444 -1.200388
-5.066869 1.378634
2.294732 0.433106
-2.640675 4.386166
1.541194 0.889594
1.866127 0.555479
-9.582073 -6.079460
-9.421273 -4.631386
-8.465648 -4.926353
-2.957960 0.843050
-7.626310 -3.034058
1.874424 0.208561
-9.966306 -5.898777
-2.516558 1.082636
-9.563248 -4.271287
-1.030270 -0.745931
-8.546496 -3.886686
1.076523 1.052400
2.379938 0.559726
-9.413127 -4.703829
2.281678 0.241569
-8.058936 -5.564225
1.197098 0.948615
-7.416809 7.017334
-4.582928 -1.674820
1.980183 -0.291712
-6.344601 -1.702054
1.318729 0.142420
-9.641834 -6.625690
-0.127881 0.414320
-3.694564 -1.903570
-2.771023 -3.460930
-3.072293 -0.228839
-8.968669 -5.709827
1.961870 1.158346
1.947037 -0.011963
2.246623 0.297439
1.863265 0.927038
2.799908 0.746629
1.552333 0.673946
-10.921292 -5.779921
-7.068071 7.181733
-4.962316 -0.550164
-9.745673 -6.684091
2.122177 0.253204
-0.032945 1.727528
-4.793223 -4.937351
-8.800941 0.497751
2.595138 0.778994
-6.560046 0.162264
-9.056056 -5.116165
2.418781 0.458313
2.214660 0.188584
-3.288076 -0.610169
-5.961007 -0.919926
2.902323 0.946918
1.884552 0.557052
-10.973855 -4.433144
-7.672010 -4.744017
1.671235 0.431530
2.906714 0.514977
-9.858546 -5.872785
-5.124291 1.957810
-5.947920 -1.834367
-7.094887 -0.054232
-3.247873 0.448633
-9.470115 -6.628824
-6.527297 1.067003
2.031540 0.295543
-10.477655 -5.468705
-9.256011 -5.956185
-0.238575 -2.399165
2.485721 0.056123
-7.328657 -4.400964
-8.329426 -3.376530
-7.282177 -3.328989
1.400860 0.004414
-4.696198 -1.270203
-8.910100 -4.431167
-0.983361 2.065963
-7.507748 -5.023281
1.323935 0.471953
1.752780 0.621645
-6.725495 3.182536
-5.829925 -2.290834
-6.603710 0.506834
-4.779152 -2.072225
2.344900 0.980090
1.899389 -0.395823
-4.288386 1.805323
-8.723244 -4.755611
2.116770 -0.358421
1.735432 0.438279
-2.478270 0.015843
2.443161 0.507854
-0.666138 -3.119962
-7.392175 -6.038955
-5.886973 -2.696997
-9.906092 -5.087900
-5.882586 -0.081907
-6.251072 2.235870
-7.322742 -1.289382
-7.074222 -0.002924
1.190114 -0.211917
2.757187 0.226368
2.525275 0.367737
-4.178984 -1.022310
1.797612 0.752993
2.014792 0.139438
-8.526895 -3.761048
-0.493951 -4.189093
-9.065472 -6.056959
1.787365 0.772971
-5.244415 -0.230201
-2.614099 -2.999859
-7.881755 -6.313522
0.998367 -0.177300
1.937239 0.853809
-5.518085 1.875905
2.308263 -0.472021
-10.156154 -6.956892
2.179903 -0.037308
-7.671804 -5.755574
-9.041250 -5.750364
3.091795 -0.033136
1.661147 0.029152
-6.565995 2.435897
-5.006269 1.712318
-5.803363 -2.847322
-9.114092 -5.112848
-10.914623 -6.451831
-5.239792 -3.265749
-3.027123 0.305798
-8.362810 -5.676998
-4.451848 -3.213046
1.462106 0.104429
1.217069 1.031319
-8.260800 -4.097873
-4.612054 0.826727
-8.574864 -5.057894
-8.493893 -6.652329
-8.414399 -4.073734
-8.626878 -6.443753
-3.012204 3.256982
-6.179509 -4.655162
-9.257562 -6.098527
1.826866 0.600118
-4.392291 -0.375305
-8.429516 -7.749215
-1.520019 2.961779
-9.297344 -6.107487
2.037097 0.828435
-9.988724 -8.812245
-11.013220 -4.083085
1.406568 0.484203
2.834243 0.532407
1.762999 0.379646
2.380526 0.199701
-2.662055 3.013505
1.675280 -0.460153
-8.934703 -4.561768
-5.282196 -3.619238
-9.555408 -3.486566
-1.650374 -0.555774
2.503627 0.698268
-9.547867 -4.935483
-9.717584 -5.580162
-7.819546 -2.829654
-6.863768 0.423601
-9.377888 -7.760775
-7.221913 -6.090806
-5.155538 1.383279
-2.180198 1.111778
2.008266 0.449054
2.357858 0.653474
2.090949 1.001959
-3.084522 -0.890985
-8.680537 -3.078433
-6.660521 -3.853082
-6.198666 3.261026
-8.596716 -5.878370
1.279637 0.015799
2.031982 0.561310
-8.307239 -4.085453
-6.036205 2.041334
-11.549334 -3.071996
1.658284 1.261554
2.890438 -0.666969
-5.291688 -0.731888
-8.395723 -6.569845
-8.899642 -5.983047
1.825625 1.212977
2.166613 0.527868
1.434759 -0.287861
1.405798 0.345669
-7.969270 5.516634
-5.475239 4.560511
1.826340 0.991476
-3.566951 -1.798007
1.722283 0.744882
-4.275288 1.496729
-8.472241 -5.157159
-0.089635 4.411241
1.999140 -0.022574
-4.557486 1.443722
1.630960 0.508474
-4.519880 -1.026481
-4.749598 1.587002
-10.408841 -5.841058
-11.001750 -5.593638
-9.688926 -6.230276
1.106816 0.307413
-0.623572 0.881138
0.026545 -3.091618
2.160493 -0.114234
-8.362403 -6.328731
1.764879 0.915901
-4.201512 -2.557391
-9.080910 -6.651664
1.381239 0.821561
-0.431837 -1.718248
1.797014 0.602270
-8.707388 -6.057452
-9.114937 -5.262219
1.638012 -0.184191
-9.725990 -6.526182
-2.138576 -2.848683
-0.396883 -0.066589
-3.499392 5.520033
1.854703 0.210650
2.172331 1.601793
2.316399 0.596993
1.776779 0.581439
1.605751 -0.221831
2.631494 0.225894
1.882373 0.237501
-8.699852 -4.366109
-6.968460 -4.859642
-9.307372 -4.764867
-9.999527 -4.483097
-8.820503 -5.971205
1.536031 0.194931
1.510929 0.748523
1.420606 0.895813
1.501164 0.084016
2.851626 0.071329
-1.732505 1.054774
-9.512198 -6.116890
-2.920575 -4.458882
1.248005 -1.673658
1.764639 0.148433
-10.434603 -4.959453
1.487706 -0.331648
-8.566377 -3.987934
-9.262537 -5.072119
-3.524766 -3.010979
-5.448306 0.010791
-8.338262 -6.784567
2.096186 0.030355
-10.039355 -5.399475
-8.502639 -4.608683
-2.268054 1.394132
2.129432 -0.215433
-9.408675 -5.706671
2.551027 0.705050
-8.573645 0.269462
-9.315209 -6.685446
-13.283521 -1.056122
-7.263971 5.258889
-8.131171 1.351332
2.459857 0.483098
-10.358764 -5.186269
2.761115 0.708574
-8.130437 -6.569799
-8.080541 -6.708443
-3.882397 -1.660396
-1.364959 0.144453
2.003733 0.875405
-6.370967 -0.081472
1.847221 1.496761
-10.091500 -8.123904
-8.941987 -5.020904
2.285363 0.810477
-8.697826 -5.385025
2.058250 0.137093
-5.149129 -5.018646
2.508111 0.496323
1.867717 0.565965
-9.869667 -5.637153
-8.391597 -5.541852
2.840720 -0.122544
-3.728686 -3.492589
2.022003 1.605274
1.821356 1.062713
1.858493 0.865175
-2.669681 1.667346
-1.526305 4.971032
-6.735171 1.374728
-9.444341 -5.357890
1.916059 0.542339
1.327784 0.177725
1.897549 0.238486
-8.970662 -3.554526
0.032771 -0.218773
-5.048178 -4.104808
-1.741038 2.781526
1.732887 0.092799
-8.264977 -0.647249
-4.336326 -0.162492
-4.435022 5.329948
-9.850860 -5.586032
-10.721432 -4.689778
-7.108601 -1.054682
-4.127687 0.360549
-9.391199 -6.976666
-5.385230 -3.483455
-8.064757 -4.609526
-10.303938 -3.774877
-10.262518 -1.723625
-8.112855 -0.762834
-11.139778 3.054322
2.392616 0.486220
-3.036635 2.621277
-9.362718 -5.436931
-3.174341 -0.527069
-8.939547 -4.709521
-8.107702 -5.628744
1.659249 1.490423
-9.830604 -6.363811
-8.859004 -5.655936
-3.176045 1.449797
1.559683 0.555382
2.322688 -0.265152
1.841347 -0.486626
-8.588926 -4.496360
-4.541055 2.535723
1.842083 -0.158161
-5.085379 0.165246
-0.235947 -0.977081
-8.967632 -5.118940
-8.323287 -5.908479
2.062808 -0.054372
-6.957017 -6.168295
2.440998 0.912543
-9.647522 -5.269310
-7.151977 -6.013684
2.203842 -1.027990
2.147227 0.509060
-1.493730 -0.045896
-9.401961 -6.259829
-5.593086 -1.445921
1.631714 0.489240
1.706818 -0.291543
1.754898 0.312836
-1.615870 -0.857690
-3.181338 0.971868
2.085874 -0.284087
-6.515446 -5.371133
-5.064516 -1.834422
-8.688766 -5.717161
1.948622 0.352885
-8.756630 -4.443267
-3.082784 1.083070
-4.741994 -0.647390
-9.161177 -5.303399
-4.658343 -0.180841
-8.760558 -5.608200
-2.606569 -3.609476
1.730042 1.164660
-2.333299 -0.527585
2.363855 0.158121
-5.780592 -1.888935
2.576075 0.612949
-9.456083 -4.271228
-4.796974 0.011868
-2.092977 0.680951
-7.481348 -1.193516
-10.353154 -6.618662
1.513039 0.754411
1.745371 0.441828
-2.164597 -3.439168
-10.365609 -3.793550
2.249351 0.356944
-3.357028 0.518177
-10.637473 -3.888318
1.881309 -0.140890
-9.282387 -5.244460
2.039654 0.244382
-1.860594 -2.033239
1.959083 0.983908
2.181920 1.425159
-2.338454 -0.385786
1.025687 1.120954
2.258380 0.871396
-2.340052 -2.214781
2.462101 -0.053832
-9.191038 -4.112441
-9.321240 -4.330096
2.256009 0.392125
1.562058 0.386289
1.183365 0.361339
-1.470537 -0.651423
-11.057776 -4.754306
2.304924 0.511241
-11.967372 -3.297098
0.510332 -0.019336
-10.075140 -5.166141
-4.396084 -0.920306
1.882620 0.381262
2.535694 -0.095913
-9.664963 -3.517327
-2.314431 -1.329749
-10.681573 -4.332100
-3.101103 -1.609508
-7.417409 -0.406253
-6.808791 -4.620630
-3.573816 1.982063
2.482152 0.471945
-10.726444 -5.145180
-8.655886 -4.696330
1.332022 0.211104
1.004324 -0.848402
1.626543 0.326549
0.932792 0.892863
-8.539527 -4.179548
-7.970791 -4.981231
-9.013560 -5.625264
1.891968 1.050655
-3.310585 -2.201076
-9.412737 -5.198150
-9.191095 -4.167131
1.088807 0.307960
-7.575708 -1.247950
1.283833 1.412549
-9.355505 -5.626138
-10.455310 -5.508389
-7.325772 -5.944626
2.442061 0.604875
-7.403137 -4.697284
-7.810564 -1.251436
-10.922930 -4.215832
-8.579696 -7.377092
-7.483972 -4.997667
-9.348180 -5.904306
-5.934663 -4.249465
-5.554287 -1.248064
2.251355 0.132424
1.420080 0.695443
-9.511533 -3.744242
-8.615512 -5.176938
-5.129706 -2.329692
0.939901 -0.725833
-9.097714 -6.403178
-6.110317 -0.513058
1.883622 0.424992
-9.744184 -6.083270
2.599837 0.366929
-10.250682 -4.868692
-7.814106 -4.949899
-5.052667 -3.154864
-7.007275 -4.137686
-8.305725 -5.050332
1.275507 0.650087
-6.050869 3.616680
1.584005 1.258051
-7.316757 -4.114941
0.600496 0.112455
2.211374 0.647030
1.471078 0.864469
1.581394 0.408867
-6.720084 0.637932
-5.149525 -0.292536
-6.345291 0.531376
0.891566 0.527797
-8.352970 -6.136615
-5.214740 -1.677131
-3.589419 0.267989
-8.753188 -5.112568
-10.388322 -5.962170
-6.883127 1.376825
-3.704375 2.371043
-6.374617 -0.483674
-3.872847 3.816875
-7.458683 -4.801524
1.727494 -0.493352
-2.374497 -2.853086
0.298801 -0.502494
1.905697 0.377473
-8.017941 1.018896
-3.263438 1.063290
2.420355 1.002770
-9.614597 -4.918487
-9.408707 -5.371873
-8.973096 -4.478944
2.483184 0.395748
-8.011283 -5.543339
-8.041507 -5.948700
2.351953 0.182071
-6.950196 -1.868088
-8.631858 -4.705688
-9.046791 -6.316021
-6.700728 -0.909372
2.211957 1.739848
-9.848802 -4.486348
2.677197 0.340490
1.611769 0.595095
1.934724 0.328809
-6.215171 -1.234193
-8.296709 -6.063888
2.050624 1.156770
-8.179033 -7.070876
-3.547271 -0.088578
2.303240 0.151911
-7.395456 -6.697694
-2.644465 -0.453962
-4.198824 -2.715374
-9.451053 -6.634014
-8.768739 -5.945913
1.979596 0.411455
1.517703 0.973229
-9.571824 -5.443756
1.084241 0.385925
-4.867839 1.549631
-8.561401 -6.044289
-9.556752 -5.169512
-2.731425 1.562806
